# Created on: 4/10/2024 at 11:12:56 AM (PDT) | Created by: chris@omiq.ai | Dataset: Autogating from LLC example (Luma integration output) | Workflow: Autogating Demo Workflow Template (v1) - luma integration output | URL: https://demos.omiq.ai/workflows/workflow/253084698287980/analysis/exportstats?taskId=9&parentId=4&taskType=ExportStatsTask,,,,,,,,,,,,
file,value,measure,filter,ftr (prim),ftr (sec),$CYTSN,$DATE,$OP,$PROJ,GROUPNAME,TUBENAME,USERSETTINGNAME
file01.fcs,19848,median,PE- APC+,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,15483,median,PE- APC-,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,16016,median,V450+,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,82743,median,Unfiltered,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,82727,median,Margins,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,83913,median,FSC_singlets,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,83972,median,Leukocytes,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,74235,median,Lymphocytes,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,72245,median,V500+ APC-H7+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,79303,median,V500+ APC-H7-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,83507,median,V500- APC-H7+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,74623,median,V500- APC-H7-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,72268,median,V500-APC-H7+ OR V500+APC-H7+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,85010,median,APC+ PE-Cy7+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,76252,median,APC+ PE-Cy7-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,72726,median,APC- PE-Cy7+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,71347,median,APC- PE-Cy7-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,76592,median,FITC+ APC+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,71403,median,FITC+ APC-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,77011,median,FITC- APC+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,72396,median,FITC- APC-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,78024,median,PE+ APC+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,71531,median,PE+ APC-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,76857,median,PE- APC+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,71510,median,PE- APC-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,72221,median,V450+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,25515,median,Unfiltered,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,23566,median,Margins,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,100397,median,FSC_singlets,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,101960,median,Leukocytes,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,14916,median,Lymphocytes,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,14211,median,V500+ APC-H7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,16109,median,V500+ APC-H7-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,18825,median,V500- APC-H7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,15104,median,V500- APC-H7-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,14218,median,V500-APC-H7+ OR V500+APC-H7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,19428,median,APC+ PE-Cy7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,16476,median,APC+ PE-Cy7-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,14494,median,APC- PE-Cy7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,13757,median,APC- PE-Cy7-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,16541,median,FITC+ APC+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,13783,median,FITC+ APC-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,16730,median,FITC- APC+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,14284,median,FITC- APC-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,16694,median,PE+ APC+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,13809,median,PE+ APC-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,16678,median,PE- APC+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,13856,median,PE- APC-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,14209,median,V450+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,222,median,Unfiltered,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,221,median,Margins,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,333,median,FSC_singlets,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,341,median,Leukocytes,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,163,median,Lymphocytes,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,830,median,V500+ APC-H7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,534,median,V500+ APC-H7-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,208,median,V500- APC-H7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,145,median,V500- APC-H7-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,826,median,V500-APC-H7+ OR V500+APC-H7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,207,median,APC+ PE-Cy7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,227,median,APC+ PE-Cy7-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,1000,median,APC- PE-Cy7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,969,median,APC- PE-Cy7-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,816,median,FITC+ APC+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,1104,median,FITC+ APC-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,137,median,FITC- APC+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,195,median,FITC- APC-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,148,median,PE+ APC+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,1088,median,PE+ APC-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,217,median,PE- APC+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,926,median,PE- APC-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,835,median,V450+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,143,median,Unfiltered,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,142,median,Margins,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,1604,median,FSC_singlets,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,1691,median,Leukocytes,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,62.9,median,Lymphocytes,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,72.4,median,V500+ APC-H7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,228,median,V500+ APC-H7-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,33.1,median,V500- APC-H7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,61.4,median,V500- APC-H7-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,72.3,median,V500-APC-H7+ OR V500+APC-H7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,59.3,median,APC+ PE-Cy7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,66.8,median,APC+ PE-Cy7-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,1130,median,APC- PE-Cy7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,70.6,median,APC- PE-Cy7-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,73.7,median,FITC+ APC+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,78.3,median,FITC+ APC-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,62.4,median,FITC- APC+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,54.9,median,FITC- APC-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,556,median,PE+ APC+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,545,median,PE+ APC-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,62.9,median,PE- APC+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,61.1,median,PE- APC-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,72.3,median,V450+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,5105,median,Unfiltered,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,5069,median,Margins,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,7640,median,FSC_singlets,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,7849,median,Leukocytes,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,57122,median,Lymphocytes,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,46024,median,V500+ APC-H7+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,50288,median,V500+ APC-H7-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,40296,median,V500- APC-H7+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,59665,median,V500- APC-H7-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,46007,median,V500-APC-H7+ OR V500+APC-H7+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,43787,median,APC+ PE-Cy7+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,46580,median,APC+ PE-Cy7-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,54058,median,APC- PE-Cy7+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,45515,median,APC- PE-Cy7-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,50546,median,FITC+ APC+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,46749,median,FITC+ APC-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,44879,median,FITC- APC+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,41198,median,FITC- APC-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,48145,median,PE+ APC+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,47539,median,PE+ APC-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,46742,median,PE- APC+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,45555,median,PE- APC-,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,46098,median,V450+,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,255,median,Unfiltered,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,253,median,Margins,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,483,median,FSC_singlets,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,502,median,Leukocytes,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,1118,median,Lymphocytes,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,1270,median,V500+ APC-H7+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,2910,median,V500+ APC-H7-,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,24568,median,V500- APC-H7+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,1080,median,V500- APC-H7-,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,1273,median,V500-APC-H7+ OR V500+APC-H7+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,21910,median,APC+ PE-Cy7+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,723,median,APC+ PE-Cy7-,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,9508,median,APC- PE-Cy7+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,1360,median,APC- PE-Cy7-,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
file01.fcs,673,median,FITC+ APC+,PE-Cy7-A,CD38,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,SP123123D01,A167_WB_Heparin_Tube_1,Q2 Assay Settings
